country_code,country_name,indicator_code,indicator_name,year,value
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,113.986662172573
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,105.673940636594
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,100.758392528201
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,98.1364563441028
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,96.6707234060109
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,99.0479977028251
FRO,Faroe Islands,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,100.0
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,112.897093260233
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,108.451059737641
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,105.859632507562
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,108.588529774985
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,110.22423499921
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,108.54395057325
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,107.018173206397
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,105.230871502833
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,102.530898046902
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,100.0
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,88.8846179411523
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,85.7783302345615
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,82.8163908193544
FJI,Fiji,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,75.7065325525287
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,112.603630555836
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,108.819500454481
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,102.492842024653
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,100.0
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,98.3879953726235
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,96.951313571673
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,95.0623682171237
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,94.274192663407
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,94.2221863528743
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,92.7085319460865
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,91.2084534047575
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,88.9305904548191
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,86.3862174353177
FIN,Finland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,84.1963311464477
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,110.023065649373
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,104.481798514343
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,101.221816140734
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,100.0
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,97.1081402840986
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,95.9466835322152
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,94.8890564538999
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,94.335924216755
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,93.8504749093193
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,92.7977401424006
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,92.2710614868023
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,91.5861111187861
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,90.6057147898678
FRA,France,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,89.8407403246603
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,119.554758298571
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,115.006248681851
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,112.980159944063
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,108.517544267324
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,110.91647069191
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,110.011783161436
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,111.394430233294
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,111.731024119669
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,110.483141451334
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,108.50656911661
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,107.049372669237
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,104.857405192946
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,104.495050905533
PYF,French Polynesia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,104.453421998864
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,201.315490630918
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,216.154766252165
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,188.356472564509
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,156.522322211403
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,172.021206846481
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,169.399770472992
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,158.056590337168
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,152.240541659403
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,159.030764035844
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,174.619333032414
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,176.118791397535
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,187.67572144425
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,193.364311347594
GAB,Gabon,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,171.602950348521
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,202.900249961309
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,175.516355913265
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,161.294865459668
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,150.206441416124
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,146.989202087314
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,138.339905653105
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,129.347941941404
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,124.466707882667
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,115.438683908243
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,105.211723106828
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,100.0
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,94.3991730412781
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,90.9037771688135
GMB,"Gambia, The",NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,86.9292638640972
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,131.114503782987
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,127.359809816809
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,117.778036386206
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,106.847933387699
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,100.0
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,96.1578400830737
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,92.91975724882
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,86.3994138085896
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,84.4776995305164
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,80.166793025019
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,76.6486913060634
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,77.1509167842031
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,76.92693135261
GEO,Georgia,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,70.4641618681004
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,115.765341292561
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,109.065536436352
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,102.802929365901
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,100.0
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,98.275224602862
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,96.3331708796279
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,94.5691403325575
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,93.2009603311056
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,92.0446415721132
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,90.5190357635414
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,88.8305230584818
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,87.092990376162
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,85.8633614411233
DEU,Germany,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,84.8184533123576
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,474.919547094535
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,338.97208624318
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,264.442069663318
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,235.885527920074
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,215.685354366544
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,198.823033157826
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,179.818903787835
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,162.471338214869
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,140.365680197901
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,123.9399587594
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,100.0
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,64.929621067664
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,56.3599357407842
GHA,Ghana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,49.4755069307102
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,114.322348200048
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,107.979051768827
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,101.39275644674
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,100.0
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,100.36528920845
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,100.119979458447
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,100.355614895143
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,100.151692497107
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,100.64481297452
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,100.821001437819
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,102.798300595601
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,104.853771733192
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,105.205758561532
GRC,Greece,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,104.188196411618
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,140.949177142014
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,138.370304203265
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,131.024424196406
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,129.986688017286
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,128.878860163755
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,127.925986820297
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,125.606388088377
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,121.633238778575
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,117.477152678796
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,108.629918685899
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,107.564733575861
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,106.428742413788
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,102.884045659297
GRL,Greenland,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,100.0
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,141.557009642728
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,137.856454514554
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,134.864270906551
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,131.20328239902
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,131.598057605103
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,127.36010804778
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,128.262640159012
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,126.334555647621
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,123.08001810592
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,119.776123034993
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,118.854745684791
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,115.479175912608
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,111.116572588317
GRD,Grenada,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,110.867666482042
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,127.490774907749
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,120.884235020361
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,117.078962992282
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,112.537630600319
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,109.858387799564
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,108.264314007922
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,107.193460490463
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,105.532302092812
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,102.935779816514
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,100.840493089279
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,100.0
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,96.6828322017459
GUM,Guam,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,96.078431372549
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,138.576565623924
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,130.069924955782
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,122.278290060543
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,118.566503068282
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,115.255980154376
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,111.287702326059
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,109.890323723396
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,108.002531760937
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,105.155764483621
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,102.860311351685
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,100.0
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,96.750680312369
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,93.5894614869796
GTM,Guatemala,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,87.5529947127443
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,233.04631444648
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,219.663315176554
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,213.668663635872
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,190.798934971693
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,183.020595942045
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,167.290431169657
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,156.259912061973
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,141.595557895618
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,133.999207626926
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,130.131333647409
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,126.81400889789
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,121.551606565639
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,108.999290642518
GIN,Guinea,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,100.0
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,129.102241104954
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,122.750105649967
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,117.703072666241
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,115.222744404158
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,113.037237319257
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,110.658037627658
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,113.532174150096
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,102.717745393392
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,100.0
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,87.3212490056568
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,86.2027192672299
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,87.0139285829698
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,87.0376212335327
GNB,Guinea-Bissau,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,80.2538277673617
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,89.74742041947
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,104.462450271319
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,93.219732098576
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,76.1489018137446
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,103.317329011879
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,100.345897861245
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,103.329525431445
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,101.195308409029
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,100.294487466977
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,97.3692148779217
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,99.4633194718943
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,100.0
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,95.4857989808688
GUY,Guyana,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,93.2393644831891
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,472.116521522003
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,358.991311689138
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,275.720237925865
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,231.775126089776
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2019,195.28564065202
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2018,163.009188930186
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2017,153.008896403196
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2016,134.477993739192
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2015,116.226670353091
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2014,110.475363476906
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2013,108.077146680343
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2012,99.9999979999737
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2011,92.4147831654364
HTI,Haiti,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2010,88.5871701838607
HND,Honduras,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2023,346.736642254797
HND,Honduras,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2022,326.963452896506
HND,Honduras,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2021,299.109220694224
HND,Honduras,NY.GDP.DEFL.ZS,GDP deflator: linked series (base year varies by country),2020,285.939619329505
